source_id;idzz;ico;name;provider_name;specialty;address_street;address_city;address_zip;district;region;email;phone;insurance;source;registry_state
51-48108472-A0001;51-48108472-A0001;;Ambulancia zubného lekárstva, Piešťany;RK - dental, s.r.o.;Zubné lekárstvo;Nálepkova 1830/12;Piešťany;92101;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-52802060-A0001;62-52802060-A0001;;Ambulancia zubného lekárstva, Vrbové;EuroDent Vrbové s. r. o.;Zubné lekárstvo;Jána Zigmundíka 293/1;Vrbové;92203;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-52241912-A0001;62-52241912-A0001;;Ambulancia zubného lekárstva, Piešťany;La clinic s.r.o.;Zubné lekárstvo;Nálepkova 1830/12;Piešťany;92101;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-52479277-A0001;62-52479277-A0001;;Ambulancia dentálnej hygieny, Veselé;Silvia Zavilla, dipl.d.h.;Dentálna hygiena;Veselé 53;Veselé;92208;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36654744-A0002;62-36654744-A0002;;Ambulancia zubného lekárstva, Piešťany;YacoubDent s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Bratislavská 2830/53;Piešťany;92101;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-42067537-A0001;62-42067537-A0001;;Ambulancia zubného lekárstva, Piešťany;MUDr. Daniel Ševčík;Zubné lekárstvo;Nálepkova 1830/12;Piešťany;92101;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-50244469-A0001;62-50244469-A0001;;Ambulancia zubného lekárstva, Piešťany;Ambulancia K-DENT, s.r.o.;Zubné lekárstvo;Nálepkova 1830/12;Piešťany;92101;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-51428636-A0001;62-51428636-A0001;;Ambulancia zubného lekárstva, Piešťany;MUDr. Milan Brežný;Zubné lekárstvo;Winterova 1744/39;Piešťany;92101;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-45924945-A0001;62-45924945-A0001;;Ambulancia dentálnej hygieny, Piešťany;AZ Dental s.r.o.;Dentálna hygiena;Kollárova 1642/6;Piešťany;92101;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-50475444-A0001;62-50475444-A0001;;Ambulancia zubného lekárstva, Vrbové;CaPrident s.r.o.;Zubné lekárstvo;Jána Zigmundíka 293/1;Vrbové;92203;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36222461-A0001;62-36222461-A0001;;Ambulancia zubného lekárstva, Chtelnica;EuroDent Chtelnica s. r. o.;Zubné lekárstvo;Námestie 1.mája 1/1;Chtelnica;92205;Okres Piešťany;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-52416208-A0003;62-52416208-A0003;;Ambulancia zubného lekárstva, Senica;BUTsMANDent s.r.o.;Zubné lekárstvo;Hurbanova 2564/14A;Senica;90501;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-56521863-A0001;62-56521863-A0001;;Ambulancia zubného lekárstva, Jablonica;IDM SK, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Jablonica 733;Jablonica;90632;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-55738281-A0001;62-55738281-A0001;;Ambulancia zubného lekárstva, Moravský Svätý Ján;OrenZahn s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Moravský Svätý Ján 10;Moravský Svätý Ján;90871;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-50366572-A0002;62-50366572-A0002;;Ambulancia zubného lekárstva, Senica;Dentadent s.r.o.;Zubné lekárstvo;Hurbanova 2944/40D;Senica;90501;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-50366572-A0003;62-50366572-A0003;;Ambulancia dentálnej hygieny, Senica;Dentadent s.r.o.;Dentálna hygiena;Hurbanova 2944/40D;Senica;90501;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-55677533-A0001;62-55677533-A0001;;Ambulancia zubného lekárstva, Senica;LumiDent s. r. o.;Zubné lekárstvo;, Žiadame bolestivých pacientov ,aby sa u zastupujucich lekárov hlásili od 8.00 do 10.00. Ďakujeme za pochopenie.;;;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-54890691-A0001;62-54890691-A0001;;Ambulancia zubného lekárstva, Jablonica;Inštitút dentálnej medicíny IDM s.r.o.;Zubné lekárstvo;Jablonica 733;Jablonica;90632;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-54826896-A0001;62-54826896-A0001;;Ambulancia zubného lekárstva, Moravský Svätý Ján;Pulpdent s. r. o.;Zubné lekárstvo;Moravský Svätý Ján 12;Moravský Svätý Ján;90871;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-52416208-A0002;62-52416208-A0002;;Ambulancia zubného lekárstva, Jablonica;BUTsMANDent s.r.o.;Zubné lekárstvo;Jablonica 733;Jablonica;90632;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-54600391-A0001;62-54600391-A0001;;Ambulancia dentálnej hygieny, Šaštín-Stráže;Bc. Lucia Holúbková;Dentálna hygiena;Nám. Slobody 849/4;Šaštín-Stráže;90841;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-52416208-A0001;62-52416208-A0001;;Ambulancia zubného lekárstva, Dojč;BUTsMANDent s.r.o.;Zubné lekárstvo;Dojč 137;Dojč;90602;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-52955460-A0001;62-52955460-A0001;;Ambulancia zubného lekárstva, Senica;DeKa - dent, s.r.o.;Zubné lekárstvo;Štefánikova 1435/74;Senica;90501;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-52722236-A0001;62-52722236-A0001;;Dental Factory s.r.o., Senica;Dental Factory s. r. o.;Zubné lekárstvo;Sotinská 1577/1B;Senica;90501;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-43806333-A0003;62-43806333-A0003;;Ambulancia zubného lekárstva, Senica;JORDENT, s.r.o.;Zubné lekárstvo;Sotinská 1588/1;Senica;90501;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-52339891-A0001;62-52339891-A0001;;Ambulancia zubného lekárstva, MDDr. Rastislav Kostelný, Senica;Nice Smile s.r.o.;Zubné lekárstvo;Hurbanova 2941/40a;Senica;90501;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-47574143-A0004;62-47574143-A0004;;Ambulancia zubného lekárstva, Kúty;EuroDent s.r.o.;Zubné lekárstvo;Štefánikova 1030/73;Kúty;90801;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-51779196-A0001;62-51779196-A0001;;Ambulancia zubného lekárstva, Senica;ORGO- DENT s.r.o.;Zubné lekárstvo;Štefánikova 1597/11A;Senica;90501;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-51752514-A0001;62-51752514-A0001;;Ambulancia zubného lekárstva, Senica;BEVE DENT s.r.o.;Zubné lekárstvo;Poliklinika Senica, Sotinská 1588/1;Senica;90501;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-47574143-A0002;62-47574143-A0002;;Ambulancia zubného lekárstva, Jablonica;EuroDent s.r.o.;Zubné lekárstvo;Jablonica 733;Jablonica;90632;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-50784129-A0001;62-50784129-A0001;;Ambulancia zubného lekárstva, Senica;DENTAL BB s.r.o.;Zubné lekárstvo;Sotinská 1588/1;Senica;90501;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-46006150-A0001;62-46006150-A0001;;Ambulancia zubného lekárstva, MDDr. Katarína Miklošová, Borský Mikuláš;MK-manim, s. r. o.;Zubné lekárstvo;Obvodné zdravotné stredisko, Hurbanova 11/12;Borský Mikuláš;90877;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
51-46997041-A0002;51-46997041-A0002;;Ambulancia zubného lekárstva, MUDr. Nadežda Petergáčová, Borský Svätý Jur;STOMAPET, s.r.o.;Zubné lekárstvo;Obvodné zdravotné stredisko Borský Svätý Jur, SNP 60;Borský Svätý Jur;90879;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-50366572-A0001;62-50366572-A0001;;Ambulancia zubného lekárstva, Senica;Dentadent s.r.o.;Zubné lekárstvo;, Zastupujúci lekár pre akútne stavy do 10:00h MUDr. Karpenko LumiDent s.r.o.;;;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-45383634-A0001;62-45383634-A0001;;Ambulancia zubného lekárstva, Senica;P&B DENT, s.r.o.;Zubné lekárstvo;Štefánikova 1597/11A;Senica;90501;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-37845748-A0001;62-37845748-A0001;;Ambulancia zubného lekárstva, Senica;MUDr. Zuzana Žilineková;Zubné lekárstvo;Jozefa Závodského 2605/2;Senica;90501;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-34048031-A0001;62-34048031-A0001;;Ambulancia zubného lekárstva, Šaštín-Stráže;MUDr. Oľga Šipoldová;Zubné lekárstvo;Nám. Slobody 849/4;Šaštín-Stráže;90841;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-31191851-A0001;62-31191851-A0001;;Ambulancia zubného lekárstva, Senica;MUDr. Oľga Guzyová;Zubné lekárstvo;Poliklinika, Sotinská 1588/1;Senica;90501;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-31191541-A0001;62-31191541-A0001;;Ambulancia zubného lekárstva, Senica;MUDr. Mária Brichtová;Zubné lekárstvo;Štefánikova 1597/11A;Senica;90501;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-42159091-A0002;62-42159091-A0002;;Ambulancia zubného lekárstva, Senica;MUDr. Monika Poláková;Zubné lekárstvo, Dentoalveolárna chirurgia, Choroby slizníc ústnej dutiny;Štefánikova 1597/11A;Senica;90501;Okres Senica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-55239749-A0001;62-55239749-A0001;;Ambulancia zubného lekárstva, Holíč;DENTÉE s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Námestie mieru 242/1;Holíč;90851;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-56771681-A0002;62-56771681-A0002;;Ambulancia dentálnej hygieny, Skalica;DENTONE STUDIO s. r. o.;Dentálna hygiena;Vinohradnícka 1354/22;Skalica;90901;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-56771681-A0001;62-56771681-A0001;;Ambulancia zubného lekárstva, Skalica;DENTONE STUDIO s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Vinohradnícka 1354/22;Skalica;90901;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-56841876-A0001;62-56841876-A0001;;Ambulancia zubného lekárstva, Skalica;Ora Sana Dent s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia;, Akútne stavy;;;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
51-36367745-A0001;51-36367745-A0001;;Ambulancia zubného lekárstva, MDDr. Ján Matúš, Gbely;STOMAT, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Švermova 6/16;Gbely;90845;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-55472583-A0001;62-55472583-A0001;;Ambulancia zubného lekárstva, doc. Liudmyla Horzov MPH, Skalica;FaMily Dent s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Škarniclovská 3053/17;Skalica;90901;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36275999-A0006;62-36275999-A0006;;Ambulancia dentálnej hygieny, Holíč;STARDENT, s.r.o.;Dentálna hygiena - zdravotnícke vedy;Hviezdoslavova 430/7;Holíč;90851;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36275999-A0005;62-36275999-A0005;;Ambulancia zubného lekárstva, Holíč;STARDENT, s.r.o.;Zubné lekárstvo;Hviezdoslavova 430/7;Holíč;90851;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-47390352-A0008;62-47390352-A0008;;Ambulancia dentálnej hygieny, Holíč;AA Klinik s. r. o.;Dentálna hygiena;Hviezdoslavova 1742/10;Holíč;90885;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-47390352-A0003;62-47390352-A0003;;Ambulancia zubného lekárstva, Holíč;AA Klinik s. r. o.;Zubné lekárstvo;Hviezdoslavova 1742/10;Holíč;90885;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-47390352-A0004;62-47390352-A0004;;Ambulancia zubného lekárstva, Holíč;AA Klinik s. r. o.;Zubné lekárstvo;Hviezdoslavova 1742/10;Holíč;90885;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-47390352-A0005;62-47390352-A0005;;Ambulancia zubného lekárstva, Holíč;AA Klinik s. r. o.;Zubné lekárstvo;Hviezdoslavova 1742/10;Holíč;90885;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-50994506-A0001;62-50994506-A0001;;Ambulancia zubného lekárstva, Holíč;Enamel Dent s.r.o.;Zubné lekárstvo;Hviezdoslavova 3023;Holíč;90851;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-31449727-A0003;62-31449727-A0003;;Ambulancia zubného lekárstva, Skalica;DENTEX, s.r.o.;Zubné lekárstvo;Námestie slobody 93/17;Skalica;90901;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-31449727-A0002;62-31449727-A0002;;Ambulancia zubného lekárstva, Skalica;DENTEX, s.r.o.;Zubné lekárstvo;Námestie slobody 93/17;Skalica;90901;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-50216121-A0001;62-50216121-A0001;;Ambulancia dentálnej hygieny, Skalica;Katarína Náterová;Dentálna hygiena;Mazúrova 760/2;Skalica;90901;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36367745-A0001;62-36367745-A0001;;Ambulancia zubného lekárstva, Gbely;STOMAT, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Švermova 11/6;Gbely;90845;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36275999-A0001;62-36275999-A0001;;Ambulancia zubného lekárstva, Holíč;STARDENT, s.r.o.;Zubné lekárstvo;Hviezdoslavova 430/7;Holíč;90851;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36220051-A0001;62-36220051-A0001;;Ambulancia zubného lekárstva, MUDr. Dagmara Bridíková, Holíč;BRISTOM s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Hviezdoslavova 1742/10;Holíč;90851;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-42400392-A0001;62-42400392-A0001;;Ambulancia zubného lekárstva, Skalica;MUDr. Ondrej Čuboň;Zubné lekárstvo;Blahova 3164/21;Skalica;90901;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-37989260-A0001;62-37989260-A0001;;Ambulancia zubného lekárstva, Kopčany;MUDr. Katarína Dospivová;Zubné lekárstvo;Bratislavská 320;Kopčany;90848;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-31191665-A0001;62-31191665-A0001;;Ambulancia zubného lekárstva, Skalica;MUDr. Dušan Čuboň;Zubné lekárstvo;Blahova 3164/21;Skalica;90901;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36266884-A0001;62-36266884-A0001;;Ambulancia zubného lekárstva, Holíč;MEDON s.r.o.;Zubné lekárstvo;Hviezdoslavova 3023;Holíč;90851;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-47511630-A0001;62-47511630-A0001;;Ambulancia zubného lekárstva, Skalica;LUVADENT, s.r.o.;Zubné lekárstvo;Mazúrova 760/2;Skalica;90901;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-36288748-A0001;62-36288748-A0001;;Ambulancia zubného lekárstva, Skalica;LDC, s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Hollého 837/18;Skalica;90901;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-43806333-A0002;62-43806333-A0002;;Ambulancia zubného lekárstva, Radošovce;JORDENT, s.r.o.;Zubné lekárstvo;zdravotné stredisko, Radošovce 144;Radošovce;90863;Okres Skalica;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-57357692-A0001;62-57357692-A0001;;Ambulancia zubného lekárstva, Trnava;VIP Family Dentistry SK, s. r. o.;Zubné lekárstvo;Ulica Vajanského 8787/37;Trnava;91701;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-51319926-A0005;62-51319926-A0005;;Ambulancia zubného lekárstva, Trnava;VIP Family Dentistry s.r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Starohájska ulica 6641/8a;Trnava;91701;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-56507984-A0001;62-56507984-A0001;;Ambulancia zubného lekárstva, Špačince;Spadent s.r.o.;Zubné lekárstvo;Ulička 301/16;Špačince;91951;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-54483646-A0005;62-54483646-A0005;;Ambulancia dentálnej hygieny, Bc. Tímea Škublová, Trnava;Poliklinika Púpava, s. r. o.;Dentálna hygiena - zdravotnícke vedy;Trstínska cesta 682;Trnava;91701;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-54483646-A0004;62-54483646-A0004;;Ambulancia zubného lekárstva, MUDr. Irina Navrátilová, Trnava;Poliklinika Púpava, s. r. o.;Zubné lekárstvo;Trstínska cesta 682;Trnava;91701;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-55237347-A0001;62-55237347-A0001;;Ambulancia dentálnej hygieny, Trnava;jdh s.r.o.;Dentálna hygiena;Ulica Kapitulská 468/26;Trnava;91701;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-56912668-A0002;62-56912668-A0002;;Ambulancia dentálnej hygieny, Trnava;DL DENT s. r. o.;Dentálna hygiena;Rajčurská ulica 7807/12;Trnava;91705;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-56912668-A0001;62-56912668-A0001;;Ambulancia zubného lekárstva, MUDr. Daniela Rusnáková , Trnava;DL DENT s. r. o.;Zubné lekárstvo;, AKÚTNE PRÍPADY, BOLESTI - zástup počas dovolenky: 3.8. až 7.8.2026 - MDDr. Slobodníková, Zavar. 10.8. až 14.8.2026 - pohotovosť SK Dental (Arboria Trnava);;;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
51-54718627-A0003;51-54718627-A0003;;Ambulancia zubného lekárstva, Trnava;DENTALPARK PRO s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Starohájska ulica 6755/2;Trnava;91701;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-53136268-A0002;62-53136268-A0002;;Ambulancia zubného lekárstva, Trnava;iDentic s. r. o.;Zubné lekárstvo;Novomestská ulica 9765/2;Trnava;91701;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-53136268-A0003;62-53136268-A0003;;Ambulancia zubného lekárstva, Trnava;iDentic s. r. o.;Zubné lekárstvo;Novomestská ulica 9765/2;Trnava;91701;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-45559562-A0006;62-45559562-A0006;;Ambulancia dentálnej hygieny, Trnava;Blaško s.r.o.;Dentálna hygiena;Ulica Andreja Hlinku 3659/2;Trnava;91701;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-45559562-A0003;62-45559562-A0003;;Ambulancia zubného lekárstva, Trnava;Blaško s.r.o.;Zubné lekárstvo;Ulica Andreja Hlinku 3659/2;Trnava;91701;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-45559562-A0004;62-45559562-A0004;;Ambulancia zubného lekárstva, Trnava;Blaško s.r.o.;Zubné lekárstvo;Ulica Andreja Hlinku 3659/2;Trnava;91701;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-45559562-A0005;62-45559562-A0005;;Ambulancia zubného lekárstva, Trnava;Blaško s.r.o.;Zubné lekárstvo;Ulica Andreja Hlinku 3659/2;Trnava;91701;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-31209688-A0002;62-31209688-A0002;;Ambulancia zubného lekárstva, Trnava;MUDr. Milan Hejduk;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Ulica Hurbanova 9513/2;Trnava;91708;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-56664966-A0001;62-56664966-A0001;;Ambulancia zubného lekárstva, Trnava;PALUDOV s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Ulica Andreja Žarnova 5263/7;Trnava;91702;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-54660122-A0001;62-54660122-A0001;;Ambulancia zubného lekárstva, Trnava;Dr. Martin TT s.r.o.;Zubné lekárstvo;Ulica Hornopotočná 8374/14;Trnava;91701;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-47074418-A0003;62-47074418-A0003;;Ambulancia dentálnej hygieny, Trnava;OrthoJoy s. r. o.;Dentálna hygiena - zdravotnícke vedy;Ulica Študentská 3609/1;Trnava;91701;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-56427531-A0001;62-56427531-A0001;;Ambulancia zubného lekárstva, Trnava;Doktor Dent s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Ulica Dolnopotočná 7374/5;Trnava;91701;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-46349499-A0002;62-46349499-A0002;;Ambulancia zubného lekárstva, Šelpice;Odentt s. r. o.;Zubné lekárstvo;Hlavná ulica 195/73;Šelpice;91909;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
51-55335926-A0012;51-55335926-A0012;;Ambulancia zubného lekárstva, Trnava;Dr. Strojčeky s.r.o.;Zubné lekárstvo;Zelenečská ulica 115;Trnava;91702;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-55521541-A0001;62-55521541-A0001;;Ambulancia zubného lekárstva, Trnava;ODENT s. r. o.;Zubné lekárstvo, Dentoalveolárna chirurgia;Ulica Halenárska 408/3;Trnava;91701;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-48056359-A0002;62-48056359-A0002;;Ambulancia zubného lekárstva, Trnava;Family Dental Clinic s.r.o.;Zubné lekárstvo;Ulica Limbová 6869/7;Trnava;91702;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-48056359-A0003;62-48056359-A0003;;Ambulancia zubného lekárstva, Trnava;Family Dental Clinic s.r.o.;Zubné lekárstvo;Ulica Limbová 6869/7;Trnava;91702;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-48056359-A0004;62-48056359-A0004;;Ambulancia zubného lekárstva, Trnava;Family Dental Clinic s.r.o.;Zubné lekárstvo;Ulica Limbová 6869/7;Trnava;91702;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-55300375-A0007;62-55300375-A0007;;Ambulancia dentálnej hygieny, Trnava;SK Dental TT časť B, s. r. o.;Dentálna hygiena - zdravotnícke vedy;Novomestská ulica 9942/8;Trnava;91701;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-52312615-A0001;62-52312615-A0001;;Ambulancia zubného lekárstva, Trnava;SK Dental Trnava s.r.o.;Zubné lekárstvo;Novomestská ulica 9942/8;Trnava;91701;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-55626301-A0001;62-55626301-A0001;;Ambulancia dentálnej hygieny, Trnava;Inperio Dental s. r. o.;Dentálna hygiena;Ulica Vajanského 7673/39;Trnava;91701;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-53339622-A0003;62-53339622-A0003;;Ambulancia zubného lekárstva, Trnava;Dentest, s. r. o.;Zubné lekárstvo;Ulica Pekárska 8369/23;Trnava;91701;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
62-43810471-A0003;62-43810471-A0003;;Ambulancia zubného lekárstva, Trnava;KUK-DENT, spol. s r.o.;Zubné lekárstvo, Dentoalveolárna chirurgia, Implantológia;Ulica Jána Sambucusa 9819/10;Trnava;91701;Okres Trnava;Trnavský samosprávny kraj;;;;e-VUC;Novy
